marca_busqueda;modelo;precio_€;kilometros;año;potencia;motor;fecha_captura;ext_kW;ext_CV;tipo_motor_normalizado;fecha_matriculacion;qa_flags
BMW;BMW 320 320dA;27900;108000.0;04/2021;140 kW (190 CV);Diésel;2026-01-19 02:56:00;140.0;190.0;Diésel;2021-04-01;OK
BMW;BMW 120 120d Coupé;8990;224000.0;08/2009;130 kW (177 CV);Diésel;2026-01-19 02:56:00;130.0;177.0;Diésel;2009-08-01;OK
BMW;BMW X2 sDrive 18dA;23680;59986.0;09/2018;110 kW (150 CV);Diésel;2026-01-19 02:56:00;110.0;150.0;Diésel;2018-09-01;OK
BMW;BMW M3 M3 Coupé;17000;207000.0;03/1995;210 kW (286 CV);Gasolina;2026-01-19 02:56:00;210.0;286.0;Gasolina;1995-03-01;OK
BMW;BMW 320 320dA;36900;54620.0;06/2022;140 kW (190 CV);Diésel;2026-01-19 02:56:00;140.0;190.0;Diésel;2022-06-01;OK
BMW;BMW X3 xDrive 20dA;34290;98005.0;02/2021;140 kW (190 CV);Diésel;2026-01-19 02:56:00;140.0;190.0;Diésel;2021-02-01;OK
BMW;BMW X3 xDrive 20dA;24990;137960.0;12/2020;140 kW (190 CV);Diésel;2026-01-19 02:56:00;140.0;190.0;Diésel;2020-12-01;OK
BMW;BMW 116 118d M Sport;19799;122499.0;03/2019;111 kW (151 CV);Diésel;2026-01-19 02:56:00;111.0;151.0;Diésel;2019-03-01;OK
BMW;BMW X3 xDrive 20dA xLine M Sport;42995;55000.0;06/2022;140 kW (190 CV);Diésel;2026-01-19 02:56:00;140.0;190.0;Diésel;2022-06-01;OK
BMW;BMW Z4 sDrive 20iA;37790;41000.0;02/2023;145 kW (197 CV);Gasolina;2026-01-19 02:56:00;145.0;197.0;Gasolina;2023-02-01;OK
BMW;BMW 318 318d DPF Touring;7950;225000.0;11/2007;105 kW (143 CV);Diésel;2026-01-19 02:56:00;105.0;143.0;Diésel;2007-11-01;OK
BMW;BMW 420 420d;21990;130000.0;03/2018;140 kW (190 CV);Diésel;2026-01-19 02:56:00;140.0;190.0;Diésel;2018-03-01;OK
BMW;BMW X4 xDrive 20dA;31890;129287.0;05/2020;140 kW (190 CV);Diésel;2026-01-19 02:56:00;140.0;190.0;Diésel;2020-05-01;OK
BMW;BMW X3 xDrive 20dA;26690;120509.0;12/2018;140 kW (190 CV);Diésel;2026-01-19 02:56:00;140.0;190.0;Diésel;2018-12-01;OK
Jaguar;Jaguar XJ 3.0D SWB Premium Luxury Aut.;299001;146000.0;05/2018;221 kW (300 CV);Diésel;2026-01-19 02:54:00;221.0;300.0;Diésel;2018-05-01;OK
Jaguar;Jaguar XE;19900;47145.0;06/2020;132 kW (179 CV);Diésel;2026-01-19 02:54:00;132.0;179.0;Diésel;2020-06-01;OK
Jaguar;Jaguar XF 2.2 Diesel Premium Luxury Aut.;12500;134200.0;12/2014;147 kW (200 CV);Diésel;2026-01-19 02:54:00;147.0;200.0;Diésel;2014-12-01;OK
Jaguar;Jaguar F-Pace 2.0i4D Pure RWD 163;21900;113000.0;01/2021;120 kW (163 CV);Diésel;2026-01-19 02:54:00;120.0;163.0;Diésel;2021-01-01;OK
Jaguar;Jaguar XF 2.0i4D S 204 Aut.;228001;77681.0;05/2021;150 kW (204 CV);Diésel;2026-01-19 02:54:00;150.0;204.0;Diésel;2021-05-01;OK
Jaguar;Jaguar XE 2.0 Diesel Pure Aut. 180;11490;135161.0;12/2016;132 kW (179 CV);Diésel;2026-01-19 02:54:00;132.0;179.0;Diésel;2016-12-01;OK
Jaguar;Jaguar F-Pace 2.0i4D Prestige Aut. AWD 240;21990;93008.0;06/2020;177 kW (241 CV);Diésel;2026-01-19 02:54:00;177.0;241.0;Diésel;2020-06-01;OK
Jaguar;Jaguar I-Pace Black;30990;51500.0;01/2021;294 kW (400 CV);Eléctrico;2026-01-19 02:54:00;294.0;400.0;Eléctrico (BEV);2021-01-01;OK
Jaguar;Jaguar F-Type Convertible 5.0 V8 R-Dynamic AWD Aut. 450;75800;37000.0;03/2021;331 kW (450 CV);Gasolina;2026-01-19 02:54:00;331.0;450.0;Gasolina;2021-03-01;OK
Jaguar;Jaguar F-Pace 2.0D I4 204PS AWD Auto MHEV R-Dynamic S;46900;41334.0;06/2022;152 kW (207 CV);Electro/Gasolina;2026-01-19 02:54:00;152.0;207.0;Híbrido (HEV/MHEV);2022-06-01;OK
Jaguar;Jaguar F-Pace 2.0T i4 184kW Prestige AWD Auto;27900;55900.0;01/2020;2.0T i4 184kW Prestige AWD Auto;Gasolina;2026-01-19 02:54:00;184.0;251.0;Gasolina;2020-01-01;OK
Jaguar;Jaguar XF 3.0 V6 Diesel S Luxury Aut.;14900;164950.0;05/2013;202 kW (275 CV);Diésel;2026-01-19 02:54:00;202.0;275.0;Diésel;2013-05-01;OK
Jaguar;Jaguar F-Pace 2.0 l4 PHEV R-Dynamic S Aut. AWD 404;634951;15657.0;02/2025;297 kW (404 CV);Electro/Gasolina;2026-01-19 02:54:00;297.0;404.0;Híbrido (HEV/MHEV);2025-02-01;OK
Jaguar;Jaguar F-Pace 2.0D l4 MHEV SE Aut. AWD 204;369001;83577.0;01/2023;150 kW (204 CV);Diésel;2026-01-19 02:54:00;150.0;204.0;Diésel;2023-01-01;OK
Jaguar;Jaguar E-Pace 2.0 RDynamic 4WD aut 200cv;19400;137000.0;01/2019;2.0 RDynamic 4WD aut 200cv;Gasolina;2026-01-19 02:54:00;147.1;200.0;Gasolina;2019-01-01;OK
Jaguar;Jaguar I-Pace S;29900;64000.0;10/2019;294 kW (400 CV);Eléctrico;2026-01-19 02:54:00;294.0;400.0;Eléctrico (BEV);2019-10-01;OK
Jaguar;Jaguar XJ XJ6 4.2 Sovereign;18000;105000.0;01/1986;150 kW (204 CV);Gasolina;2026-01-19 02:54:00;150.0;204.0;Gasolina;1986-01-01;OK
Jaguar;Jaguar S-Type SS 100 (Replica);2700;14342.0;01/1983;- kW (- CV);Gasolina;2026-01-19 02:54:00;;;Gasolina;1983-01-01;OK
Jaguar;Jaguar F-Pace 20d Aut. Prestige;18999;103000.0;08/2018;132 kW (179 CV);Diésel;2026-01-19 02:54:00;132.0;179.0;Diésel;2018-08-01;OK
Jaguar;Jaguar E-Pace 2.0D 110kW S 4WD Auto;20390;59241.0;12/2019;2.0D 110kW S 4WD Auto;Diésel;2026-01-19 02:53:00;110.0;150.0;Diésel;2019-12-01;OK
Jaguar;Jaguar XF 3.0 V6 Diesel Luxury 240 Aut.;15500;90954.0;06/2011;177 kW (241 CV);Diésel;2026-01-19 02:53:00;177.0;241.0;Diésel;2011-06-01;OK
Jaguar;Jaguar XJ8 3.2 EXECUTIVE;9000;166000.0;01/1998;176 kW (239 CV);Gasolina;2026-01-19 02:53:00;176.0;239.0;Gasolina;1998-01-01;OK
Jaguar;Jaguar E-Pace 2.0 I4 First Edition AWD Aut. 249;17999;100000.0;04/2018;183 kW (249 CV);Gasolina;2026-01-19 02:53:00;183.0;249.0;Gasolina;2018-04-01;OK
Jaguar;Jaguar F-Pace 2.0i4D Prestige Aut. AWD 180;20990;67609.0;07/2020;132 kW (179 CV);Diésel;2026-01-19 02:53:00;132.0;179.0;Diésel;2020-07-01;OK
Jaguar;Jaguar E-Pace 2.0D I4 Standard FWD 150;18990;115000.0;08/2018;110 kW (150 CV);Diésel;2026-01-19 02:53:00;110.0;150.0;Diésel;2018-08-01;OK
Jaguar;Jaguar F-Pace 3.0TDV6 Prestige Aut. AWD;26000;86620.0;09/2017;221 kW (300 CV);Diésel;2026-01-19 02:53:00;221.0;300.0;Diésel;2017-09-01;OK
Jaguar;Jaguar XJS Deportivo Manual de 2 Puertas;20000;213000.0;04/1988;166 kW (226 CV);Gasolina;2026-01-19 02:53:00;166.0;226.0;Gasolina;1988-04-01;OK
Jaguar;Jaguar XF 3.0 V6 Premium Luxury Aut.;8193;216204.0;12/2009;176 kW (239 CV);Gasolina;2026-01-19 02:53:00;176.0;239.0;Gasolina;2009-12-01;OK
Jaguar;Jaguar X-Type 2.0D Classic;5451;125014.0;09/2005;96 kW (131 CV);Diésel;2026-01-19 02:53:00;96.0;131.0;Diésel;2005-09-01;OK
Jaguar;Jaguar F-Pace 2.0L i4D 132kW Prestige Auto;17990;86000.0;01/2017;2.0L i4D 132kW Prestige Auto;Diésel;2026-01-19 02:53:00;132.0;180.0;Diésel;2017-01-01;OK
Jaguar;Jaguar XE 2.0 Diesel Pure AWD Aut. 180;18490;63941.0;08/2018;132 kW (179 CV);Diésel;2026-01-19 02:51:00;132.0;179.0;Diésel;2018-08-01;OK
Jaguar;Jaguar XF 2.0i4D Portfolio 180;15990;128951.0;01/2017;132 kW (179 CV);Diésel;2026-01-19 02:51:00;132.0;179.0;Diésel;2017-01-01;OK
Jaguar;Jaguar XE 2.0 Diesel Pure AWD Aut. 180;16990;94608.0;06/2016;132 kW (179 CV);Diésel;2026-01-19 02:51:00;132.0;179.0;Diésel;2016-06-01;OK
Jaguar;Jaguar XE 2.0I 147kW RWD Prestige Auto;19990;135350.0;08/2017;2.0I 147kW RWD Prestige Auto;Gasolina;2026-01-19 02:51:00;147.0;200.0;Gasolina;2017-08-01;OK
Jaguar;Jaguar F-Pace 5.0 V8 405kW SVR AWD Auto EDITION 1988;75990;17763.0;03/2023;5.0 V8 405kW SVR AWD Auto EDITION 1988;Gasolina;2026-01-19 02:51:00;405.0;552.0;Gasolina;2023-03-01;OK
Jaguar;Jaguar XJ 6 4.2;15490;150390.0;01/1972;130 kW (177 CV);Gasolina;2026-01-19 02:51:00;130.0;177.0;Gasolina;1972-01-01;OK
Jaguar;Jaguar F-Pace 2.0i4D Chequered Flag Aut. AWD 180;17500;216500.0;08/2019;132 kW (179 CV);Diésel;2026-01-19 02:51:00;132.0;179.0;Diésel;2019-08-01;OK
Jaguar;Jaguar XF XF 3.0 V6 Diesel Premium Luxury 240 premium;10390;175000.0;06/2011;155 kW (211 CV);Diésel;2026-01-19 02:51:00;155.0;211.0;Diésel;2011-06-01;OK
Jaguar;Jaguar XJ8 XJ8 3.2 Executive Executive;15245;39656.0;03/2001;176 kW (239 CV);Gasolina;2026-01-19 02:51:00;176.0;239.0;Gasolina;2001-03-01;OK
Jaguar;Jaguar S-Type Berlina Automático de 4 Puertas;3990;139000.0;02/2000;202 kW (275 CV);Gasolina;2026-01-19 02:51:00;202.0;275.0;Gasolina;2000-02-01;OK
Jaguar;Jaguar E-Pace 2.0D I4 R-Dynamic S FWD 150;25290;62862.0;02/2021;110 kW (150 CV);Diésel;2026-01-19 02:51:00;110.0;150.0;Diésel;2021-02-01;OK
Jaguar;Jaguar F-Pace 2.0D l4 MHEV R-Dynamic S Aut. AWD 204;469001;13974.0;12/2023;150 kW (204 CV);Diésel;2026-01-19 02:50:00;150.0;204.0;Diésel;2023-12-01;OK
Jaguar;Jaguar F-Pace 2.0i4D R-Sport Aut. AWD 240;23990;117980.0;06/2017;177 kW (241 CV);Diésel;2026-01-19 02:50:00;177.0;241.0;Diésel;2017-06-01;OK
Jaguar;Jaguar XF 4.2 V8 Premium Luxury Aut.;8731;195312.0;04/2008;219 kW (298 CV);Gasolina;2026-01-19 02:50:00;219.0;298.0;Gasolina;2008-04-01;OK
Jaguar;Jaguar F-Pace 3.0TDV6 R-Sport Aut. AWD;23900;169800.0;06/2016;221 kW (300 CV);Diésel;2026-01-19 02:50:00;221.0;300.0;Diésel;2016-06-01;OK
Jaguar;Jaguar XJR XJR 4.0 S/C S/C;14000;140000.0;05/1995;237 kW (322 CV);Gasolina;2026-01-19 02:50:00;237.0;322.0;Gasolina;1995-05-01;OK
Jaguar;Jaguar XF 2.0i4D Pure Aut. 180;13232;136438.0;06/2016;132 kW (179 CV);Diésel;2026-01-19 02:50:00;132.0;179.0;Diésel;2016-06-01;OK
Jaguar;Jaguar XF 2.0i4D Prestige AWD Aut. 180;11;134934.0;10/2016;132 kW (179 CV);Diésel;2026-01-19 02:50:00;132.0;179.0;Diésel;2016-10-01;Low_Price_Warning
Jaguar;Jaguar F-Pace 3.0 l6 MHEV R-Dynamic S Aut. AWD 400;429901;112000.0;07/2022;294 kW (400 CV);Gasolina;2026-01-19 02:50:00;294.0;400.0;Gasolina;2022-07-01;OK
Jaguar;Jaguar XE 2.0 Diesel Portfolio Aut. 180;14900;84000.0;02/2015;132 kW (179 CV);Diésel;2026-01-19 02:50:00;132.0;179.0;Diésel;2015-02-01;OK
Jaguar;Jaguar XF 3.0 Diesel Luxury Aut.;11500;165000.0;06/2012;177 kW (241 CV);Diésel;2026-01-19 02:50:00;177.0;241.0;Diésel;2012-06-01;OK
Jaguar;Jaguar XE 2.0 Diesel Pure AWD Aut. 180;14420;119986.0;08/2018;132 kW (179 CV);Diésel;2026-01-19 02:50:00;132.0;179.0;Diésel;2018-08-01;OK
Jaguar;Jaguar F-Pace F-Pace 2.0 i4 Prestige Aut. AWD 300 Prestige;29000;69000.0;10/2018;221 kW (300 CV);Gasolina;2026-01-19 02:50:00;221.0;300.0;Gasolina;2018-10-01;OK
Jaguar;Jaguar X-Type Wagon 2.2D Executive;5500;159000.0;03/2006;114 kW (155 CV);Diésel;2026-01-19 02:50:00;114.0;155.0;Diésel;2006-03-01;OK
Jaguar;Jaguar E-Type 3.8 S1 Roadster;184990;56112.0;05/1964;- kW (- CV);Gasolina;2026-01-19 02:50:00;;;Gasolina;1964-05-01;OK
Jaguar;Jaguar XE 2.0i4D HSE RWD Aut. 180;13300;210136.0;10/2019;132 kW (179 CV);Diésel;2026-01-19 02:50:00;132.0;179.0;Diésel;2019-10-01;OK
Jaguar;Jaguar XKR Coupé 4.2 Final Edition Aut.;20150;145902.0;04/2009;294 kW (400 CV);Gasolina;2026-01-19 02:50:00;294.0;400.0;Gasolina;2009-04-01;OK
Jaguar;Jaguar E-Pace 2.0D I4 S AWD Aut. 163;23190;96664.0;10/2021;120 kW (163 CV);Diésel;2026-01-19 02:48:00;120.0;163.0;Diésel;2021-10-01;OK
Jaguar;Jaguar F-Pace 2.0i4D Pure Aut. RWD 180;10900;225000.0;04/2017;132 kW (179 CV);Diésel;2026-01-19 02:48:00;132.0;179.0;Diésel;2017-04-01;OK
Jaguar;Jaguar XK XK Cabriolet 4.2 - 304 A;26000;100000.0;07/2007;224 kW (305 CV);Gasolina;2026-01-19 02:48:00;224.0;305.0;Gasolina;2007-07-01;OK
Jaguar;Jaguar X-Type 2.0 V6;3300;272744.0;01/2003;114 kW (155 CV);Gasolina;2026-01-19 02:48:00;114.0;155.0;Gasolina;2003-01-01;OK
Jaguar;Jaguar XF Sportbrake 2.2 Diesel Premium Luxury Aut.;13500;130000.0;05/2013;147 kW (200 CV);Diésel;2026-01-19 02:48:00;147.0;200.0;Diésel;2013-05-01;OK
Jaguar;Jaguar XE 2.0 Diesel R-Sport AWD Aut. 180;15990;98424.0;06/2019;132 kW (179 CV);Diésel;2026-01-19 02:48:00;132.0;179.0;Diésel;2019-06-01;OK
Jaguar;Jaguar E-Pace 2.0D I4 S AWD Aut. 163;22590;120499.0;04/2021;120 kW (163 CV);Diésel;2026-01-19 02:47:00;120.0;163.0;Diésel;2021-04-01;OK
Jaguar;Jaguar E-Pace 2.0D I4 S AWD Aut. 163;21290;121998.0;04/2021;120 kW (163 CV);Diésel;2026-01-19 02:47:00;120.0;163.0;Diésel;2021-04-01;OK
Jaguar;Jaguar F-Pace 2.0i4D Prestige Aut. AWD 240;19990;136000.0;09/2017;177 kW (241 CV);Diésel;2026-01-19 02:47:00;177.0;241.0;Diésel;2017-09-01;OK
Jaguar;Jaguar F-Type Convertible 5.0 V8 R-Dynamic AWD Aut. 450;74900;35000.0;12/2021;331 kW (450 CV);Gasolina;2026-01-19 02:47:00;331.0;450.0;Gasolina;2021-12-01;OK
Jaguar;Jaguar XE 2.0 Diesel Pure 180;12000;115000.0;08/2016;132 kW (179 CV);Diésel;2026-01-19 02:45:00;132.0;179.0;Diésel;2016-08-01;OK
Jaguar;Jaguar E-Pace 2.0D I4 R-Dynamic SE AWD 150;17500;179222.0;09/2019;110 kW (150 CV);Diésel;2026-01-19 02:45:00;110.0;150.0;Diésel;2019-09-01;OK
Jaguar;Jaguar F-Pace 2.0D l4 MHEV R-Dynamic S Aut. AWD 204;589001;29000.0;04/2024;150 kW (204 CV);Diésel;2026-01-19 02:45:00;150.0;204.0;Diésel;2024-04-01;OK
Jaguar;Jaguar XE 2.0 I4 R-Sport Aut. 200;16800;154000.0;07/2018;147 kW (200 CV);Gasolina;2026-01-19 02:45:00;147.0;200.0;Gasolina;2018-07-01;OK
Jaguar;Jaguar XF 3.0TDV6 R-Sport;216001;205000.0;02/2017;221 kW (300 CV);Diésel;2026-01-19 02:45:00;221.0;300.0;Diésel;2017-02-01;OK
Jaguar;Jaguar F-Type Convertible 5.0 V8 S Aut.;48990;108000.0;07/2013;364 kW (495 CV);Gasolina;2026-01-19 02:45:00;364.0;495.0;Gasolina;2013-07-01;OK
Jaguar;Jaguar XF 3.0TDV6 Portfolio Aut.;22500;130000.0;01/2016;221 kW (300 CV);Diésel;2026-01-19 02:45:00;221.0;300.0;Diésel;2016-01-01;OK
Jaguar;Jaguar XF 3.0 V6 Diesel Premium Luxury Aut.;12500;181000.0;11/2013;177 kW (241 CV);Diésel;2026-01-19 02:45:00;177.0;241.0;Diésel;2013-11-01;OK
Jaguar;Jaguar X-Type Wagon 2.0D Executive;6500;214000.0;08/2004;96 kW (131 CV);Diésel;2026-01-19 02:45:00;96.0;131.0;Diésel;2004-08-01;OK
Jaguar;Jaguar XF 3.0 Diesel Premium Luxury Aut.;8890;210000.0;06/2011;177 kW (241 CV);Diésel;2026-01-19 02:45:00;177.0;241.0;Diésel;2011-06-01;OK
Jaguar;Jaguar E-Pace 2.0D I4 R-Dynamic SE AWD Aut. 180;22990;110000.0;03/2019;132 kW (179 CV);Diésel;2026-01-19 02:44:00;132.0;179.0;Diésel;2019-03-01;OK
Jaguar;Jaguar E-Pace 2.0D I4 R-Dynamic S AWD Aut. 180;19900;160000.0;03/2019;132 kW (179 CV);Diésel;2026-01-19 02:44:00;132.0;179.0;Diésel;2019-03-01;OK
Jaguar;Jaguar X-Type X-Type 2.0D Executive Executive;4000;246000.0;05/2004;96 kW (131 CV);Diésel;2026-01-19 02:44:00;96.0;131.0;Diésel;2004-05-01;OK
Jaguar;Jaguar XK8 Coupé 4.0 Aut.;13000;177353.0;05/2004;213 kW (290 CV);Gasolina;2026-01-19 02:44:00;213.0;290.0;Gasolina;2004-05-01;OK
Jaguar;Jaguar XF 3.0 V6 380PS S Auto;34990;76075.0;01/2015;279 kW (379 CV);Gasolina;2026-01-19 02:44:00;279.0;379.0;Gasolina;2015-01-01;OK
Jaguar;Jaguar F-Pace 2.0L i4D 177kW RSport AWD Auto;19990;90000.0;01/2017;2.0L i4D 177kW RSport AWD Auto;Diésel;2026-01-19 02:44:00;177.0;241.0;Diésel;2017-01-01;OK
Jaguar;Jaguar XE 2.0T;20990;89000.0;11/2016;147 kW (200 CV);Gasolina;2026-01-19 02:44:00;147.0;200.0;Gasolina;2016-11-01;OK
Jaguar;Jaguar F-Pace 2.0i4D Portfolio Aut. RWD 180;19985;104129.0;07/2017;132 kW (179 CV);Diésel;2026-01-19 02:44:00;132.0;179.0;Diésel;2017-07-01;OK
Jaguar;Jaguar E-Pace 2.0D I4 R-Dynamic S AWD Aut. 150;28500;60000.0;11/2021;110 kW (150 CV);Diésel;2026-01-19 02:44:00;110.0;150.0;Diésel;2021-11-01;OK
Jaguar;Jaguar XJ XJ6 3.6 Sovereign;8990;204056.0;05/1989;162 kW (220 CV);Gasolina;2026-01-19 02:44:00;162.0;220.0;Gasolina;1989-05-01;OK
Jaguar;Jaguar F-Pace 2.0 I4 PHEV 404PS AWD Auto Standard HSE;44300;31000.0;01/2021;297 kW (404 CV);Diésel;2026-01-19 02:44:00;297.0;404.0;Diésel;2021-01-01;OK
Jaguar;Jaguar XE 2.0 Diesel Prestige Aut. 180;17900;158921.0;09/2020;132 kW (179 CV);Diésel;2026-01-19 02:44:00;132.0;179.0;Diésel;2020-09-01;OK
Jaguar;Jaguar XE 2.0 Diesel Pure AWD Aut. 180;4900;160000.0;01/2016;132 kW (179 CV);Diésel;2026-01-19 02:44:00;132.0;179.0;Diésel;2016-01-01;OK
Jaguar;Jaguar E-Pace 2.0D 132kW S 4WD Auto;19985;107136.0;04/2019;2.0D 132kW S 4WD Auto;Diésel;2026-01-19 02:44:00;132.0;180.0;Diésel;2019-04-01;OK
Jaguar;Jaguar XJR XJR-S 6.0;99000;46500.0;06/1991;227 kW (309 CV);Gasolina;2026-01-19 02:43:00;227.0;309.0;Gasolina;1991-06-01;OK
Jaguar;Jaguar I-Pace HSE;21990;72000.0;05/2019;294 kW (400 CV);Eléctrico;2026-01-19 02:43:00;294.0;400.0;Eléctrico (BEV);2019-05-01;OK
Jaguar;Jaguar F-Pace 2.0i4D Prestige Aut. AWD 180;19999;72000.0;04/2016;132 kW (179 CV);Diésel;2026-01-19 02:43:00;132.0;179.0;Diésel;2016-04-01;OK
Jaguar;Jaguar F-Type Coupé 3.0 V6 R-Dynamic Aut. 340;57900;46900.0;10/2020;250 kW (340 CV);Gasolina;2026-01-19 02:43:00;250.0;340.0;Gasolina;2020-10-01;OK
Jaguar;Jaguar F-Pace 2.0i4D Prestige Aut. AWD 180;23400;75000.0;04/2021;132 kW (179 CV);Diésel;2026-01-19 02:43:00;132.0;179.0;Diésel;2021-04-01;OK
Jaguar;Jaguar XJ6 serie 2;9000;99000.0;03/1979;168 kW (228 CV);Gasolina;2026-01-19 02:43:00;168.0;228.0;Gasolina;1979-03-01;OK
Jaguar;Jaguar E-Pace 1.5 P309E PHEV R-DYNAMIC SE AUTO 4WD 309 5P;34900;52330.0;10/2022;227 kW (309 CV);Eléctrico;2026-01-19 02:43:00;227.0;309.0;Eléctrico (BEV);2022-10-01;OK
Jaguar;Jaguar F-Pace 2.0i4D Prestige Aut. AWD 240;16000;119000.0;05/2017;177 kW (241 CV);Diésel;2026-01-19 02:43:00;177.0;241.0;Diésel;2017-05-01;OK
Jaguar;Jaguar F-Pace 2.0i4D R-Sport Aut. RWD 180;22900;60755.0;05/2019;132 kW (179 CV);Diésel;2026-01-19 02:43:00;132.0;179.0;Diésel;2019-05-01;OK
Jaguar;Jaguar I-Pace HSE;21990;115000.0;01/2019;294 kW (400 CV);Eléctrico;2026-01-19 02:43:00;294.0;400.0;Eléctrico (BEV);2019-01-01;OK
Jaguar;Jaguar E-Pace 2.0 I4 R-Dynamic HSE AWD Aut. 200;25999;39869.0;07/2019;146 kW (199 CV);Gasolina;2026-01-19 02:43:00;146.0;199.0;Gasolina;2019-07-01;OK
Jaguar;Jaguar F-Pace 3.0TDV6 Portfolio Aut. AWD;25990;93500.0;04/2016;221 kW (300 CV);Diésel;2026-01-19 02:43:00;221.0;300.0;Diésel;2016-04-01;OK
Jaguar;Jaguar 420 MK X;199001;94000.0;05/1963;195 kW (265 CV);Gasolina;2026-01-19 02:43:00;195.0;265.0;Gasolina;1963-05-01;OK
Jaguar;Jaguar XE XE 2.0 Diesel Prestige Aut. 180 Prestige;16000;84400.0;12/2015;132 kW (179 CV);Diésel;2026-01-19 02:43:00;132.0;179.0;Diésel;2015-12-01;OK
Jaguar;Jaguar XF XF 3.0 V6 Luxury Aut. Luxury;7200;286119.0;08/2010;176 kW (239 CV);Gasolina;2026-01-19 02:43:00;176.0;239.0;Gasolina;2010-08-01;OK
Jaguar;Jaguar XJ8 3.2;6000;116000.0;12/1997;176 kW (239 CV);Gasolina;2026-01-19 02:43:00;176.0;239.0;Gasolina;1997-12-01;OK
Jaguar;Jaguar F-Pace 2.0i4D R-Sport RWD 163;19990;149000.0;06/2017;120 kW (163 CV);Diésel;2026-01-19 02:43:00;120.0;163.0;Diésel;2017-06-01;OK
Jaguar;Jaguar S-Type 2.7D V6 Executive;12800;70000.0;06/2005;152 kW (207 CV);Diésel;2026-01-19 02:43:00;152.0;207.0;Diésel;2005-06-01;OK
Jaguar;Jaguar E-Pace 1.5 I3 PHEV 309 PS AWD AT R-Dynamic SE;34990;44165.0;06/2022;227 kW (309 CV);Electro/Gasolina;2026-01-19 02:43:00;227.0;309.0;Híbrido (HEV/MHEV);2022-06-01;OK
Jaguar;Jaguar XE XE 2.0 Diesel Prestige AWD Aut. 180 Prestige;16000;82400.0;12/2015;132 kW (179 CV);Diésel;2026-01-19 02:43:00;132.0;179.0;Diésel;2015-12-01;OK
Jaguar;Jaguar F-Pace 2.0i4D Portfolio Aut. RWD 180;19990;71000.0;11/2017;132 kW (179 CV);Diésel;2026-01-19 02:41:00;132.0;179.0;Diésel;2017-11-01;OK
Jaguar;Jaguar F-Type Coupé 2.0 I4 R-Dynamic Aut. 300;61900;16900.0;04/2021;221 kW (300 CV);Gasolina;2026-01-19 02:41:00;221.0;300.0;Gasolina;2021-04-01;OK
Jaguar;Jaguar F-Type F-Type Coupé 2.0 I4 Aut. 300;41000;52000.0;05/2020;221 kW (300 CV);Gasolina;2026-01-19 02:41:00;221.0;300.0;Gasolina;2020-05-01;OK
Jaguar;Jaguar F-Pace 3.0TDV6 R-Sport Aut. AWD;21400;178800.0;04/2017;221 kW (300 CV);Diésel;2026-01-19 02:41:00;221.0;300.0;Diésel;2017-04-01;OK
Jaguar;Jaguar XF 2.2 Diesel Luxury Aut.;9900;217000.0;10/2012;147 kW (200 CV);Diésel;2026-01-19 02:41:00;147.0;200.0;Diésel;2012-10-01;OK
Jaguar;Jaguar XE 2.0 I4 R-Dynamic SE RWD Aut. 250;22390;84000.0;01/2020;184 kW (250 CV);Gasolina;2026-01-19 02:41:00;184.0;250.0;Gasolina;2020-01-01;OK
Jaguar;Jaguar XKR Convertible Aut.;39900;140000.0;01/2009;308 kW (419 CV);Gasolina;2026-01-19 02:41:00;308.0;419.0;Gasolina;2009-01-01;OK
Jaguar;Jaguar XJ8 XJ8 4.0 Executive Executive;6500;183000.0;05/1999;213 kW (290 CV);Gasolina;2026-01-19 02:41:00;213.0;290.0;Gasolina;1999-05-01;OK
Jaguar;Jaguar E-Pace 2.0D 110kW S 4WD Auto;18990;101000.0;01/2020;2.0D 110kW S 4WD Auto;Diésel;2026-01-19 02:41:00;110.0;150.0;Diésel;2020-01-01;OK
Jaguar;Jaguar XF 2.0i4D R-Sport Aut. 180;13900;128000.0;12/2015;132 kW (179 CV);Diésel;2026-01-19 02:41:00;132.0;179.0;Diésel;2015-12-01;OK
Jaguar;Jaguar XJ XJ 3.0D SWB Luxury Aut. Luxury;10990;200000.0;06/2010;202 kW (275 CV);Diésel;2026-01-19 02:41:00;202.0;275.0;Diésel;2010-06-01;OK
Jaguar;Jaguar F-Pace F-Pace 3.0TDV6 S Aut. AWD S;25800;153000.0;03/2018;221 kW (300 CV);Diésel;2026-01-19 02:41:00;221.0;300.0;Diésel;2018-03-01;OK
Jaguar;Jaguar XKR Coupé 4.0 Aut.;20500;140000.0;10/1998;272 kW (370 CV);Gasolina;2026-01-19 02:41:00;272.0;370.0;Gasolina;1998-10-01;OK
Jaguar;Jaguar E-Pace D150 AWD;19904;72310.0;11/2020;110 kW (150 CV);Diésel;2026-01-19 02:39:00;110.0;150.0;Diésel;2020-11-01;OK
Jaguar;Jaguar X-Type 2.2D Executive;5971;143668.0;06/2006;114 kW (155 CV);Diésel;2026-01-19 02:39:00;114.0;155.0;Diésel;2006-06-01;OK
Jaguar;Jaguar XE 2.0 Diesel Prestige Aut. 180;14950;156000.0;06/2018;132 kW (179 CV);Diésel;2026-01-19 02:39:00;132.0;179.0;Diésel;2018-06-01;OK
